ref,greek,lemma,pos,didakta,rel,syn,line,didakta_1,didakta_2,didakta_3,didakta_4
2274117.8,οἶκος,οἴκῳ,n-s---md-,GBP,2274117.7,ADV,Ref=1.30,GBP,,,
2274117.9,ἐν,ἐν,r--------,Prep3.,2274117.5,AuxP,Ref=1.30,Prep3.,,,
2274117.1,Ἄργος,Ἄργεϊ,n-s---nd-,GBP,2274117.9,ADV,Ref=1.30,GBP,,,
2274117.11,τηλόθι,τηλόθι,r--------,Prep3.,2274117.5,AuxP,Ref=1.30,Prep3.,,,
2274117.12,πάτρη,πάτρης,n-s---fg-,GBP,2274117.11,ADV,Ref=1.30,GBP,,,
2274117.13,ἱστός,ἱστόν,n-s---ma-,AccObj. ,2274117.14,OBJ,Ref=1.31,AccObj.,,,
2274117.14,ἐποίχομαι,ἐποιχομένην,v-sppefa-,PresNoni. | PartCirc. | MidMotion. | Agr.,2274117.15,ATV_CO,Ref=1.31,PresNoni.,PartCirc.,MidMotion.,Agr.
2274117.15,καί,καί,c--------,,2274117.2,COORD,Ref=1.31,,,,
2274117.16,ἐμός,ἐμόν,a-s---na-,Agr.,2274117.17,ATR,Ref=1.31,Agr.,,,
2274117.17,λέχος,λέχος,n-s---na-,AccObj. ,2274117.18,OBJ,Ref=1.31,AccObj.,,,
2274117.18,ἀντιάω,ἀντιόωσαν,v-sppafa-,PresNoni. | PartCirc. | Act. | Agr.,2274117.15,ATV_CO,Ref=1.31|SpaceAfter=No,PresNoni.,PartCirc.,Act.,Agr.
,,,,,,,Ref=1.31,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274118.1,ἀλλά,ἀλλ’,d--------,,2274118.2,AuxY,Ref=1.32,,,,
2274118.2,εἶμι,ἴθι,v2spma---,PresNoni. | ImprComm. | Act.,2274118.11,PRED_CO,Ref=1.32,PresNoni.,ImprComm.,Act.,
2274118.3,μή,μή,d--------,,2274118.5,AuxZ,Ref=1.32,,,,
2274118.3,ἐγώ,μ’,p-s---ma-,AccObj. ,2274118.5,OBJ,Ref=1.32,AccObj.,,,
2274118.5,ἐρεθίζω,ἐρέθιζε,v2spma---,PresNoni. | ImprComm.  | Act,2274118.11,PRED_CO,Ref=1.32,PresNoni.,ImprComm.,Act,
2274118.6,σῶς,σαώτερος,a-s---mnc,AccAdv.,2274118.9,AtvV,Ref=1.32,AccAdv.,,,
2274118.7,ὡς,ὥς,c--------,,2274118.11,AuxC,Ref=1.32,,,,
2274118.8,ἄν,κε,g--------,,2274118.9,AuxZ,Ref=1.32,,,,
2274118.9,νέομαι,νέηαι,v2spse---,PresNoni. | SubjSubor. | MidMotion.,2274118.7,ADV,Ref=1.32|SpaceAfter=No,PresNoni.,SubjSubor.,MidMotion.,
,,,,,,,Ref=1.32,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274119.1,ὡς,ὡς,d--------,,2274119.2,ADV,Ref=1.33,,,,
2274119.2,φημί,ἔφατ’,v3siie---,Impf. | Ind. | MidSpee.,2274119.5,PRED_CO,Ref=1.33|SpaceAfter=No,Impf.,Ind.,MidSpee.,
,,,,,,,Ref=1.33,,,,
2274119.4,δείδω,ἔδεισεν,v3saia---,AorIngr. | Ind. | Act.,2274119.8,PRED_CO,Ref=1.33,AorIngr.,Ind.,Act.,
2274119.5,δέ,δ’,g--------,,2274119.0,COORD,Ref=1.33,,,,
2274119.5,ὁ,ὃ,l-s---mn-,Agr.,2274119.7,ATR,Ref=1.33,Agr.,,,
2274119.7,γέρων,γέρων,n-s---mn-,NomSubj.,2274119.8,SBJ,Ref=1.33,NomSubj.,,,
2274119.8,καί,καί,c--------,,2274119.5,COORD,Ref=1.33,,,,
2274119.9,πείθω,ἐπείθετο,v3siie---,Impf. | Ind. |  MidSpon.,2274119.8,PRED_CO,Ref=1.33,Impf.,Ind.,MidSpon.,
2274119.1,μῦθος,μύθῳ,n-s---md-,DatVerb. ,2274119.9,OBJ,Ref=1.33|SpaceAfter=No,DatVerb.,,,
,,,,,,,Ref=1.33,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274120.1,βαίνω,βῆ,v3saia---,Aor. | Ind. | Act.,2274120.2,PRED_CO,Ref=1.34,Aor.,Ind.,Act.,
2274120.2,δέ,δ’,g--------,,2274120.0,COORD,Ref=1.34,,,,
2274120.3,ἀκέων,ἀκέων,a-s---mn-,Agr.,2274120.1,AtvV,Ref=1.34,Agr.,,,
2274120.3,παρά,παρὰ,r--------,Prep3.,2274120.1,AuxP,Ref=1.34,Prep3.,,,
2274120.5,θίς,θῖνα,n-s---fa-,GBP,2274120.4,OBJ,Ref=1.34,GBP,,,
2274120.6,πολύφλοισβος,πολυφλοίσβοιο,a-s---fg-,Agr.,2274120.7,ATR,Ref=1.34,Agr.,,,
2274120.7,θάλασσα,θαλάσσης,n-s---fg-,GenPos,2274120.5,ATR,Ref=1.34|SpaceAfter=No,GenPos,,,
,,,,,,,Ref=1.34,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274121.1,πολύς,πολλά,a-p---na-,AccAdv.,2274121.6,ADV,Ref=1.35,AccAdv.,,,
2274121.2,δέ,δ’,g--------,,2274121.0,COORD,Ref=1.35,,,,
2274121.3,ἔπειτα,ἔπειτ’,d--------,,2274121.6,ADV,Ref=1.35,,,,
2274121.4,ἀπάνευθε,ἀπάνευθε,d--------,,2274121.5,OBJ,Ref=1.35,,,,
2274121.5,κίω,κιών,v-sapamn-,AorNoni. | PartCirc. | Act. | Agr.,2274121.6,ADV,Ref=1.35,AorNoni.,PartCirc.,Act.,Agr.
2274121.6,ἀράομαι,ἠρᾶθ’,v3siie---,Impf. | Ind. | MidSpee.,2274121.2,PRED_CO,Ref=1.35,Impf.,Ind.,MidSpee.,
2274121.6,ὁ,ὃ,l-s---mn-,Agr.,2274121.8,ATR,Ref=1.35,Agr.,,,
2274121.8,γεραιός,γεραιός,a-s---mn-,NomSubj.,2274121.6,SBJ,Ref=1.35,NomSubj.,,,
2274121.9,Ἀπόλλων,Ἀπόλλωνι,n-s---md-,DatVerb. ,2274121.6,OBJ,Ref=1.36,DatVerb.,,,
2274121.1,ἄναξ,ἄνακτι,n-s---md-,Agr.,2274121.9,ATR,Ref=1.36|SpaceAfter=No,Agr.,,,
,,,,,,,Ref=1.36,,,,
2274121.1,ὁ,τὸν,p-s---ma-,AccObj. ,2274121.14,OBJ,Ref=1.36,AccObj.,,,
2274121.13,εὔκομος,ἠΰκομος,a-s---fn-,Agr.,2274121.15,ATR,Ref=1.36,Agr.,,,
2274121.14,τίκτω,τέκε,v3saia---,Aor. | Ind. | Act.  ,2274121.9,ATR,Ref=1.36,Aor.,Ind.,Act.,
2274121.15,Λητώ,Λητώ,n-s---fn-,NomSubj.,2274121.14,SBJ,Ref=1.36|SpaceAfter=No,NomSubj.,,,
,,,,,,,Ref=1.36,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274122.1,κλύω,κλῦθί,v2sama---,AorNoni. | ImprComm.  | Act,2274122.37,PRED_CO,Ref=1.37,AorNoni.,ImprComm.,Act,
2274122.1,ἐγώ,μευ,p-s---mg-,GenVerb.,2274122.1,OBJ,Ref=1.37,GenVerb.,,,
2274122.3,ἀργυρότοξος,ἀργυρότοξ’,a-s---mv-,Voc. ,2274122.15,ExD_AP,Ref=1.37|SpaceAfter=No,Voc.,,,
,,,,,,,Ref=1.37,,,,
2274122.3,ὅς,ὃς,p-s---mn-,NomSubj.,2274122.12,SBJ,Ref=1.37,NomSubj.,,,
2274122.6,Χρύση,Χρύσην,n-s---ma-,AccObj. ,2274122.9,OBJ_CO,Ref=1.37,AccObj.,,,
2274122.7,ἀμφιβαίνω,ἀμφιβέβηκας,v2sria---,Perf. | Ind. | Act,2274122.12,ATR_CO,Ref=1.37,Perf.,Ind.,Act,
2274122.8,Κίλλα,Κίλλάν,n-s---fa-,AccObj. ,2274122.9,OBJ_CO,Ref=1.38,AccObj.,,,
2274122.9,τε,τε,g--------,,2274122.7,COORD,Ref=1.38,,,,
2274122.1,ζάθεος,ζαθέην,a-s---fa-,Agr.,2274122.8,ATR,Ref=1.38,Agr.,,,
2274122.11,Τένεδος,Τενέδοιό,n-s---fg-,GenVerb. ,2274122.14,OBJ,Ref=1.38,GenVerb.,,,
2274122.12,τε,τε,g--------,,2274122.15,COORD,Ref=1.38,,,,
2274122.13,ἶφι,ἶφι,d--------,,2274122.14,ADV,Ref=1.38,,,,
2274122.14,ἀνάσσω,ἀνάσσεις,v2spia---,PresPerf. | Ind. | Act.,2274122.12,ATR_CO,Ref=1.38|SpaceAfter=No,PresPerf.,Ind.,Act.,
,,,,,,,Ref=1.38,,,,
2274122.16,Σμινθεύς,Σμινθεῦ,n-s---mv-,Voc. ,2274122.15,ExD_AP,Ref=1.39,Voc.,,,
2274122.17,εἰ,εἴ,c--------,,2274122.25,AuxC,Ref=1.39,,,,
2274122.18,ποτέ,ποτέ,g--------,,2274122.23,ADV,Ref=1.39,,,,
2274122.18,σύ,τοι,p-s----d-,DatAdvn.,2274122.23,OBJ,Ref=1.39,DatAdvn.,,,
2274122.2,χαρίεις,χαρίεντ’,a-s---md-,DatCaus.,2274122.22,ATR,Ref=1.39,DatCaus.,,,
2274122.21,ἐπί,ἐπί,r--------,Preverb,2274122.23,AuxZ,Ref=1.39,Preverb,,,
2274122.22,ναός,νηόν,n-s---ma-,AccObj.,2274122.23,OBJ,Ref=1.39,AccObj.,,,
2274122.23,ἐρέφω,ἔρεψα,v1saia---,Aor. | Ind. | Act.,2274122.17,ADV_CO,Ref=1.39|SpaceAfter=No,Aor.,Ind.,Act.,
,,,,,,,Ref=1.39,,,,
2274122.25,ἤ,ἤ,c--------,,2274122.41,COORD,Ref=1.40,,,,
2274122.26,εἰ,εἰ,c--------,,2274122.25,AuxC,Ref=1.40,,,,
2274122.27,δή,δή,g--------,,2274122.33,AuxY,Ref=1.40,,,,
2274122.28,ποτέ,ποτέ,g--------,,2274122.33,ADV,Ref=1.40,,,,
2274122.28,σύ,τοι,p-s----d-,DatAdvn.,2274122.33,OBJ,Ref=1.40,DatAdvn.,,,
2274122.3,κατά,κατά,r--------,Preverb,2274122.33,AuxZ,Ref=1.40,Preverb,,,
2274122.31,πίων,πίονα,a-p---na-,Agr. ,2274122.32,ATR,Ref=1.40,Agr.,,,
2274122.32,μηρία,μηρί’,n-p---na-,AccObj.,2274122.33,OBJ,Ref=1.40,AccObj.,,,
2274122.33,καίω,ἔκηα,v1saia---,Aor. | Ind. | Act.,2274122.26,ADV_CO,Ref=1.40,Aor.,Ind.,Act.,
2274122.34,ταῦρος,ταύρων,n-p---mg-,GenPos.,2274122.35,ATR_CO,Ref=1.41,GenPos.,,,
2274122.35,ἠδέ,ἠδ’,c--------,,2274122.32,COORD,Ref=1.41,,,,
2274122.36,αἴξ,αἰγῶν,n-p---mg-,GenPos.,2274122.35,ATR_CO,Ref=1.41|SpaceAfter=No,GenPos.,,,
,,,,,,,Ref=1.41,,,,
2274122.36,ὁ,τὸ,p-s---na-,,2274122.42,ATR,Ref=1.41,,,,
2274122.39,δέ,δέ,g--------,,2274122.38,AuxZ,Ref=1.41,,,,
2274122.39,ἐγώ,μοι,p-s---md-,DatAdvn. ,2274122.41,OBJ,Ref=1.41,DatAdvn.,,,
2274122.41,κραίνω,κρήηνον,v2sama---,AorNoni.  | ImprComm.   | Act.,2274122.37,PRED_CO,Ref=1.41,AorNoni.,ImprComm.,Act.,
2274122.42,ἔλδωρ,ἐέλδωρ,n-s---na-,AccObj. ,2274122.41,OBJ,Ref=1.41|SpaceAfter=No,AccObj.,,,
,,,,,,,Ref=1.41,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274123.1,τίνω,τίσειαν,v3paoa---,AorNoni.  | OptWish. | Act. ,2274123.0,PRED,Ref=1.42,AorNoni.,OptWish.,Act.,
2274123.2,Δαναοί,Δαναοί,n-p---mn-,NomSubj.,2274123.1,SBJ,Ref=1.42,NomSubj.,,,
2274123.3,ἐμός,ἐμά,a-p---na-,Agr.,2274123.4,ATR,Ref=1.42,Agr.,,,
2274123.4,δάκρυον,δάκρυα,n-p---na-,AccObj. ,2274123.1,OBJ,Ref=1.42,AccObj.,,,
2274123.5,σός,σοῖσι,a-p---nd-,Agr.,2274123.6,ATR,Ref=1.42,Agr.,,,
2274123.6,βέλος,βέλεσσιν,n-p---nd-,DatCaus. ,2274123.1,ADV,Ref=1.42|SpaceAfter=No,DatCaus.,,,
,,,,,,,Ref=1.42,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274124.1,ὡς,ὡς,d--------,,2274124.2,ADV,Ref=1.43,,,,
2274124.2,φημί,ἔφατ’,v3siie---,Impf. | Ind. | MidSpee.,2274124.12,PRED_CO,Ref=1.43,Impf.,Ind.,MidSpee.,
2274124.3,εὔχομαι,εὐχόμενος,v-sppemn-,PresNoni. | PartCirc.| MidSpee. | Agr.,2274124.2,ADV,Ref=1.43|SpaceAfter=No,PresNoni.,PartCirc.,MidSpee.,Agr.
,,,,,,,Ref=1.43,,,,
2274124.3,ὁ,τοῦ,p-s---mg-,GenVerb. ,2274124.7,OBJ,Ref=1.43,GenVerb.,,,
2274124.6,δέ,δ’,g--------,,2274124.12,AuxY,Ref=1.43,,,,
2274124.7,κλύω,ἔκλυε,v3siia---,ImpfComp. | Ind. | Act.,2274124.12,PRED_CO,Ref=1.43,ImpfComp.,Ind.,Act.,
2274124.8,Φοῖβος,Φοῖβος,n-s---mn-,Agr.,2274124.9,ATR,Ref=1.43,Agr.,,,
2274124.9,Ἀπόλλων,Ἀπόλλων,n-s---mn-,NomSubj.,2274124.7,SBJ,Ref=1.43|SpaceAfter=No,NomSubj.,,,
,,,,,,,Ref=1.43,,,,
2274124.11,βαίνω,βῆ,v3saia---,Aor. | Ind. | Act.,2274124.12,PRED_CO,Ref=1.44,Aor.,Ind.,Act.,
2274124.12,δέ,δέ,g--------,,2274124.0,COORD,Ref=1.44,,,,
2274124.13,κατά,κατ’,r--------,Prep3.,2274124.11,AuxP,Ref=1.44,Prep3.,,,
2274124.14,Ὄλυμπος,Οὐλύμποιο,n-s---mg-,Agr.,2274124.15,ATR,Ref=1.44,Agr.,,,
2274124.15,κάρηνον,καρήνων,n-p---ng-,GBP,2274124.13,OBJ,Ref=1.44,GBP,,,
2274124.16,χώομαι,χωόμενος,v-sppemn-,PresNoni. | PartCirc.| MidMent. | Agr.,2274124.11,ADV,Ref=1.44,PresNoni.,PartCirc.,MidMent.,Agr.
2274124.17,κῆρ,κῆρ,n-s---na-,AccResp.,2274124.16,OBJ,Ref=1.44|SpaceAfter=No,AccResp.,,,
,,,,,,,Ref=1.44,,,,
2274124.19,τόξον,τόξ’,n-p---na-,AccObj. ,2274124.23,OBJ_CO,Ref=1.45,AccObj.,,,
2274124.2,ὦμος,ὤμοισιν,n-p---md-,DatLoc. ,2274124.21,OBJ,Ref=1.45,DatLoc.,,,
2274124.21,ἔχω,ἔχων,v-sppamn-,PresNoni. | PartCirc.| Act. | Agr.,2274124.11,ADV,Ref=1.45,PresNoni.,PartCirc.,Act.,Agr.
2274124.22,ἀμφηρεφής,ἀμφηρεφέα,a-s---fa-,Agr.,2274124.24,ATR,Ref=1.45,Agr.,,,
2274124.23,τε,τε,g--------,,2274124.21,COORD,Ref=1.45,,,,
2274124.24,φαρέτρα,φαρέτρην,n-s---fa-,AccObj. ,2274124.23,OBJ_CO,Ref=1.45|SpaceAfter=No,AccObj.,,,
,,,,,,,Ref=1.45,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274125.1,κλάζω,ἔκλαγξαν,v3paia---,AorIngr. | Ind. |Act.,2274125.2,PRED_CO,Ref=1.46,AorIngr.,Ind.,Act.,
2274125.2,δέ,δ’,g--------,,2274125.0,COORD,Ref=1.46,,,,
2274125.2,ἄρα,ἄρ’,g--------,,2274125.1,AuxY,Ref=1.46,,,,
2274125.4,ὀιστός,ὀϊστοί,n-p---mn-,NomSubj.,2274125.1,SBJ,Ref=1.46,NomSubj.,,,
2274125.5,ἐπί,ἐπ’,r--------,Prep3.,2274125.1,AuxP,Ref=1.46,Prep3.,,,
2274125.6,ὦμος,ὤμων,n-p---mg-,GBP,2274125.5,OBJ,Ref=1.46,GBP,,,
2274125.7,χώομαι,χωομένοιο,v-sppemg-,PresNoni. | PartAttr. | MidMent. | GenPos.,2274125.6,ATR,Ref=1.46|SpaceAfter=No,PresNoni.,PartAttr.,MidMent.,GenPos.
,,,,,,,Ref=1.46,,,,
2274125.9,αὐτός,αὐτοῦ,a-s---mg-,GenAbs.,2274125.1,SBJ,Ref=1.47,GenAbs.,,,
2274125.1,κινέω,κινηθέντος,v-sappmg-,AorNoni. | PartGen.| Pass. | GenAbs.,2274125.1,ADV,Ref=1.47|SpaceAfter=No,AorNoni.,PartGen.,Pass.,GenAbs.
,,,,,,,Ref=1.47,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274125.1,ὁ,ὃ,p-s---mn-,NomSubj.,2274126.3,SBJ,Ref=1.47,NomSubj.,,,
2274126.2,δέ,δ’,g--------,,2274126.0,COORD,Ref=1.47,,,,
2274126.3,εἶμι,ἤϊε,v3siia---,Impf. | Ind. | Act.,2274126.2,PRED_CO,Ref=1.47,Impf.,Ind.,Act.,
2274126.4,νύξ,νυκτί,n-s---fd-,DatVerb.,2274126.5,OBJ,Ref=1.47,DatVerb.,,,
2274126.5,ἔοικα,ἐοικώς,v-srpamn-,PerfNoni. | PartCirc. | Act. | Agr.,2274126.3,ADV,Ref=1.47|SpaceAfter=No,PerfNoni.,PartCirc.,Act.,Agr.
,,,,,,,Ref=1.47,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274127.1,ἕζομαι,ἕζετ’,v3spie---,Aor. | Ind. | MidMotion.,2274127.7,PRED_CO,Ref=1.48,Aor.,Ind.,MidMotion.,
2274127.2,ἔπειτα,ἔπειτ’,d--------,,2274127.1,ADV,Ref=1.48,,,,
2274127.3,ἀπάνευθε,ἀπάνευθε,r--------,Prep3.,2274127.1,AuxP,Ref=1.48,Prep3.,,,
2274127.4,ναῦς,νεῶν,n-p---fg-,GBP,2274127.3,ADV,Ref=1.48|SpaceAfter=No,GBP,,,
,,,,,,,Ref=1.48,,,,
2274127.6,μετά,μετά,r--------,Preverb,2274127.9,AuxZ,Ref=1.48,Preverb,,,
2274127.7,δέ,δ’,g--------,,2274127.0,COORD,Ref=1.48,,,,
2274127.8,ἰός,ἰόν,n-s---ma-,AccObj. ,2274127.9,OBJ,Ref=1.48,AccObj.,,,
2274127.9,ἵημι,ἕηκε,v3saia---,Aor. | Ind. | Act,2274127.7,PRED_CO,Ref=1.48|SpaceAfter=No,Aor.,Ind.,Act,
,,,,,,,Ref=1.48,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274128.1,δεινός,δεινή,a-s---fn-,NomPred. ,2274128.3,ATR,Ref=1.49,NomPred.,,,
2274128.2,δέ,δέ,g--------,,2274128.0,COORD,Ref=1.49,,,,
2274128.3,κλαγγή,κλαγγή,n-s---fn-,NomSubj.,2274128.4,SBJ,Ref=1.49,NomSubj.,,,
2274128.4,γίγνομαι,γένετ’,v3saim---,Aor. | Ind. | MidSpon.,2274128.2,PRED_CO,Ref=1.49,Aor.,Ind.,MidSpon.,
2274128.5,ἀργύρεος,ἀργυρέοιο,a-s---mg-,Agr.,2274128.6,ATR,Ref=1.49,Agr.,,,
2274128.6,βιός,βιοῖο,n-s---mg-,GenSep.,2274128.3,ATR,Ref=1.49|SpaceAfter=No,GenSep.,,,
,,,,,,,Ref=1.49,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274129.1,ὀρεύς,οὐρῆας,n-p---ma-,AccObj. ,2274129.5,OBJ_CO,Ref=1.50,AccObj.,,,
2274129.2,μέν,μέν,g--------,,2274129.9,AuxY,Ref=1.50,,,,
2274129.3,πρῶτος,πρῶτον,a-s---na-,AccAdv. ,2274129.4,ADV,Ref=1.50,AccAdv.,,,
2274129.4,ἐποίχομαι,ἐπῴχετο,v3siie---,Impf. | Ind. | MidMotion.,2274129.9,PRED_CO,Ref=1.50,Impf.,Ind.,MidMotion.,
2274129.5,καί,καί,c--------,,2274129.4,COORD,Ref=1.50,,,,
2274129.6,κύων,κύνας,n-p---ma-,AccObj. ,2274129.5,OBJ_CO,Ref=1.50,AccObj.,,,
2274129.7,ἀργός,ἀργούς,a-p---ma-,Agr.,2274129.6,ATR,Ref=1.50|SpaceAfter=No,Agr.,,,
,,,,,,,Ref=1.50,,,,
2274129.9,ἀτάρ,αὐτάρ,c--------,,2274129.0,COORD,Ref=1.51,,,,
2274129.1,ἔπειτα,ἔπειτ’,d--------,,2274129.15,ADV,Ref=1.51,,,,
2274129.11,αὐτός,αὐτοῖσι,a-p---md-,DatVerb. ,2274129.14,OBJ,Ref=1.51,DatVerb.,,,
2274129.12,βέλος,βέλος,n-s---na-,AccObj. ,2274129.14,OBJ,Ref=1.51,AccObj.,,,
2274129.13,ἐχεπευκής,ἐχεπευκές,a-s---na-,Agr.,2274129.12,ATR,Ref=1.51,Agr.,,,
2274129.14,ἐφίημι,ἐφιείς,v-sppamn-,PresNoni. | PartCirc. | Act. | Agr.,2274129.15,ADV,Ref=1.51,PresNoni.,PartCirc.,Act.,Agr.
2274129.15,βάλλω,βάλλ’,v3siia---,ImpfComp. | Ind. | Act.,2274129.9,PRED_CO,Ref=1.52|SpaceAfter=No,ImpfComp.,Ind.,Act.,
,,,,,,,Ref=1.52,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274130.1,ἀεί,αἰεί,d--------,,2274130.5,ADV,Ref=1.52,,,,
2274130.2,δέ,δέ,g--------,,2274130.0,COORD,Ref=1.52,,,,
2274130.3,πυρή,πυραί,n-p---fn-,NomSubj.,2274130.5,SBJ,Ref=1.52,NomSubj.,,,
2274130.4,νέκυς,νεκύων,n-p---mg-,GenExpl. ,2274130.3,ATR,Ref=1.52,GenExpl.,,,
2274130.5,καίω,καίοντο,v3piie---,Impf. | Ind. | Pass.,2274130.2,PRED_CO,Ref=1.52,Impf.,Ind.,Pass.,
2274130.6,θαμέες,θαμειαί,a-p---fn-,Agr.,2274130.3,ATV,Ref=1.52|SpaceAfter=No,Agr.,,,
,,,,,,,Ref=1.52,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274131.1,ἐννῆμαρ,ἐννῆμαρ,d--------,,2274131.5,ADV,Ref=1.53,,,,
2274131.2,μέν,μέν,g--------,,2274131.11,AuxY,Ref=1.53,,,,
2274131.3,ἀνά,ἀνά,r--------,Prep3.,2274131.5,AuxP,Ref=1.53,Prep3.,,,
2274131.4,στρατός,στρατόν,n-s---ma-,GBP,2274131.3,OBJ,Ref=1.53,GBP,,,
2274131.5,οἴχομαι,ᾤχετο,v3siie---,Impf. | Ind. | MidMotion. ,2274131.11,PRED_CO,Ref=1.53,Impf.,Ind.,MidMotion.,
2274131.6,κῆλον,κῆλα,n-p---nn-,NomSubj.,2274131.5,SBJ,Ref=1.53,NomSubj.,,,
2274131.7,θεός,θεοῖο,n-s---mg-,GenPos. ,2274131.6,ATR,Ref=1.53|SpaceAfter=No,GenPos.,,,
,,,,,,,Ref=1.53,,,,
2274131.7,ὁ,τῇ,l-s---fd-,Agr.,2274131.1,ATR,Ref=1.54,Agr.,,,
2274131.1,δέκατος,δεκάτῃ,a-s---fd-,DatTime.,2274131.14,ADV,Ref=1.54,DatTime.,,,
2274131.11,δέ,δ’,g--------,,2274131.0,COORD,Ref=1.54,,,,
2274131.12,ἀγορά,ἀγορήν,n-s---fa-,AccDirec.,2274131.14,OBJ,Ref=1.54,AccDirec.,,,
2274131.13,δέ,δέ,g--------,,2274131.12,AuxZ,Ref=1.54,,,,
2274131.14,καλέω,καλέσσατο,v3saim---,Aor. | Ind. | MidSpee.,2274131.11,PRED_CO,Ref=1.54,Aor.,Ind.,MidSpee.,
2274131.15,λαός,λαόν,n-s---ma-,AccObj. ,2274131.14,OBJ,Ref=1.54,AccObj.,,,
2274131.16,Ἀχιλλεύς,Ἀχιλλεύς,n-s---mn-,NomSubj.,2274131.14,SBJ,Ref=1.54|SpaceAfter=No,NomSubj.,,,
,,,,,,,Ref=1.54,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274131.16,ὁ,τῷ,p-s---md-,Agr.,2274132.4,ATR,Ref=1.55,Agr.,,,
2274132.2,γάρ,γάρ,g--------,,2274132.5,AuxY,Ref=1.55,,,,
2274132.3,ἐπί,ἐπί,r--------,Prep3.,2274132.5,AuxP,Ref=1.55,Prep3.,,,
2274132.4,φρήν,φρεσί,n-p----d-,GBP,2274132.3,OBJ,Ref=1.55,GBP,,,
2274132.5,τίθημι,θῆκε,v3saia---,Aor. | Ind. | Act.,2274132.0,PRED,Ref=1.55,Aor.,Ind.,Act.,
2274132.6,θεά,θεά,n-s---fn-,Agr.,2274132.1,SBJ_AP,Ref=1.55,Agr.,,,
2274132.7,λευκώλενος,λευκώλενος,a-s---fn-,Agr.,2274132.8,ATR,Ref=1.55,Agr.,,,
2274132.8,Ἥρα,Ἥρη,n-s---fn-,NomSubj.,2274132.1,SBJ_AP,Ref=1.55|SpaceAfter=No,NomSubj.,,,
,,,,,,,Ref=1.55,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274133.1,κήδω,κήδετο,v3siie---,Impf.  | Ind. | MidMent.,2274133.0,PRED,Ref=1.56,Impf.,Ind.,MidMent.,
2274133.2,γάρ,γάρ,g--------,,2274133.1,AuxY,Ref=1.56,,,,
2274133.3,Δαναοί,Δαναῶν,n-p---mg-,GenCaus.,2274133.1,OBJ,Ref=1.56|SpaceAfter=No,GenCaus.,,,
,,,,,,,Ref=1.56,,,,
2274133.5,ὅτι,ὅτι,c--------,,2274133.1,AuxC,Ref=1.56,,,,
2274133.5,ἄρα,ῥα,g--------,,2274133.8,AuxY,Ref=1.56,,,,
2274133.7,θνήσκω,θνήσκοντας,v-pppama-,PresNoni. | PartSupp. | Act. | AccAdv. ,2274133.8,AtvV,Ref=1.56,PresNoni.,PartSupp.,Act.,AccAdv.
2274133.8,ὁράω,ὁρᾶτο,v3siie---,Impf. | Ind. | MidMent. ,2274133.5,ADV,Ref=1.56|SpaceAfter=No,Impf.,Ind.,MidMent.,
,,,,,,,Ref=1.56,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2274133.8,ὁ,οἳ,p-p---mn-,NomSubj.,2274134.7,SBJ,Ref=1.57,NomSubj.,,,
2274134.2,δέ,δ’,g--------,,2274134.0,COORD,Ref=1.57,,,,
2274134.3,ἐπεί,ἐπεί,c--------,,2274134.13,AuxC,Ref=1.57,,,,
2274134.4,οὖν,οὖν,g--------,,2274134.3,AuxY,Ref=1.57,,,,
2274134.5,ἀγείρω,ἤγερθεν,v3paip---,Aor. | Ind.| Pass.,2274134.7,ADV_CO,Ref=1.57,Aor.,Ind.,Pass.,
